Date,Bitcoin,Tether,Litecoin,Ardor,Ethereum,Lisk,Monero,Dash,Stratis,Waves,Bytecoin,BitShares,NEO,Zcash,NEM,Stellar,Ripple,Equities,Commodities,Gold,REIT
18/05/2017,1.891809322,0.967143,6.288248337,12.13448683,11.86168911,4.094184909,2.171080888,7.990204809,19.48105778,6.235259034,28.48275862,15.00839714,3.803420732,1.958324737,62.47994186,18.64973801,57.29726759,1.04778482,0.937094682,1.079617841,0.994477199
19/05/2017,1.991035028,1,6.141906874,12.77320094,15.85434517,4.570114545,2.281317108,8.813891362,22.93514604,7.093736727,23.20689655,19.94739442,4.454706326,2.18857025,61.87877907,19.98266828,51.47628769,1.054875699,0.955252918,1.05254773,1.0003357
20/05/2017,2.088217323,0.993431,6.099778271,13.51887534,15.48592411,5.100887206,2.512526843,8.973285841,27.7708696,7.410017983,40.86206897,22.32946407,4.691767543,2.232927584,65.41133721,21.72027408,55.21890704,1.054875699,0.955252918,1.05254773,1.0003357
21/05/2017,2.044614506,1,5.831485588,13.46686984,19.33170135,5.334442618,2.479599141,9.085485307,29.1525049,7.997397457,65.89655172,24.77105458,4.682292144,2.47183825,70.94215116,24.5235792,52.79538317,1.054875699,0.955252918,1.05254773,1.0003357
22/05/2017,2.17703565,1.01,5.627494457,13.4436689,21.32925337,5.565442238,2.589119542,10.75066785,26.94188842,8.449227822,61.5,21.3941714,5.079532716,4.192077574,75.40668605,20.55743652,49.92996231,1.060318979,0.961089494,1.054936267,1.003631156
23/05/2017,2.324301584,1.01,7.119733925,15.54364923,22.27050184,6.569515531,3.98138869,12.29474622,41.31089558,11.61204038,65.56896552,23.36947394,6.184086407,4.94099443,77.06395349,22.37001209,50.78015075,1.062267753,0.959792477,1.035031767,1.004729692
24/05/2017,2.447727705,1.02,7.638580931,15.23731813,23.2619339,10.51601696,3.248389406,12.87889581,41.44905911,12.42533503,43.32758621,22.98814522,12.40825995,4.922632556,76.03633721,20.70294236,46.46513819,1.064911884,0.956549935,1.043789788,1.01241883
25/05/2017,2.308835756,1.04,6.629711752,12.37907983,21.35250918,7.587505907,2.871868289,10.65271594,36.8896626,10.66319661,42.18965517,19.62435169,7.825663948,4.630905715,60.09767442,16.13099557,38.64086055,1.06964209,0.931258106,1.037420304,1.01241883
26/05/2017,2.206104194,1.04,5.266075388,10.21283917,19.63280294,7.188163491,2.770937724,10.0569902,41.8635497,11.25057608,37.51724138,14.72857496,5.827292532,4.082525273,53.08662791,16.55179363,42.68341709,1.069974267,0.940985733,1.043789788,1.005095781
27/05/2017,2.042280609,1.02,5.263858093,9.086118757,19.30966952,6.788821075,2.391553329,8.833481745,37.02782614,10.16618321,42.67241379,14.92763645,6.925698493,3.936868166,57.80232558,13.31076179,33.3776696,1.069974267,0.940985733,1.043789788,1.005095781
28/05/2017,2.159406208,1.04,5.370288248,9.015434526,20.87025704,6.988492283,2.637079456,9.629563669,43.10702147,11.16021001,43.77586207,15.33168684,6.557384677,4.050340417,60.50174419,14.25392987,36.04805276,1.069974267,0.940985733,1.043789788,1.005095781
29/05/2017,2.25938317,1.02,5.589800443,10.18560755,23.85679315,6.921935213,2.949892627,10.44167409,51.94948741,12.10905378,42.25862069,16.25561867,6.815836042,4.241180111,60.67354651,14.93107618,36.44315327,1.069974267,0.940985733,1.043789788,1.005095781
30/05/2017,2.179109112,1.01,5.352549889,9.230338183,28.38555692,7.32127763,2.848246242,10.78628673,81.10199232,10.75356268,37.56896552,15.86935046,7.191150655,4.805652981,54.08197674,12.49858928,32.24309045,1.068685419,0.933203632,1.039012715,0.999237241
31/05/2017,2.290234692,1.04,5.609756098,10.05937869,28.23378213,7.986848323,2.994273443,12.10774711,70.32523695,13.32899576,37.53448276,16.13534206,7.261652132,4.862182793,58.73982558,13.81418783,38.72330402,1.068193797,0.924773022,1.031847024,1.0003357
1/06/2017,2.411907886,1.03,6.385809313,12.01936689,27.20195838,9.051761433,3.128131711,12.1175423,82.89811821,15.54296455,34.18965517,19.04494937,8.742183149,5.142768723,67.03343023,17.35953245,52.39588568,1.076281208,0.920233463,1.03980892,1.005095781
2/06/2017,2.49271283,1.02,6.416851441,13.43924499,27.39045288,9.251432641,3.149606299,12.93766696,119.9259443,20.46791553,63.5,22.36626327,9.517699396,4.986177017,66.23372093,16.21362354,47.65201005,1.080271765,0.915693904,1.037420304,1.014981876
3/06/2017,2.519557661,1.02,6.133037694,13.44012977,27.46389229,8.985204363,3.032927702,12.84861977,128.4920832,23.44999593,46.24137931,24.0019758,8.883186103,4.745203218,62.52180233,15.83796856,46.25942211,1.080271765,0.915693904,1.037420304,1.014981876
4/06/2017,2.51601174,1.01,6.195121951,13.40994888,30.02815177,9.38454678,3.070866142,12.76491541,144.7953798,24.17292452,43.36206897,26.88342801,8.883186103,4.941613369,62.66337209,16.11809754,47.01837312,1.080271765,0.915693904,1.037420304,1.014981876
5/06/2017,2.691304478,1.02,6.838137472,15.9632324,30.41126071,12.11338662,3.454545455,12.9047195,143.6900716,25.48323258,48.25862069,27.00419857,9.024189057,5.22034248,68.65203488,16.7299476,46.16881281,1.078956343,0.90920882,1.038216509,1.010954205
6/06/2017,2.867989543,1,6.77383592,15.08346441,32.37086903,13.9104275,3.977809592,12.92876224,146.7296692,24.8958531,49.72413793,28.59273895,9.447197919,5.350938725,68.01976744,18.3018944,44.68404523,1.075957889,0.915693904,1.035827972,1.006194163
7/06/2017,2.73673034,1.01,6.294900222,13.76346834,31.5875153,15.04189768,3.760916249,12.49866429,129.735555,23.81146023,58.56896552,26.01234873,9.024189057,5.421704147,60.99563953,18.98347441,43.93577261,1.07764535,0.898184176,1.089171908,1.012784919
8/06/2017,2.810313223,1,6.698447894,15.18521431,32.02815177,20.76580564,4.022190408,12.91451469,129.3210644,26.29652723,61.55172414,43.75302544,9.588200873,5.616670105,63.82994186,20.32245062,45.48963568,1.077933237,0.89688716,1.085987245,1.010954205
9/06/2017,2.828533651,1,6.580931264,17.8733779,34.48470012,25.35824343,3.98138869,13.26179875,118.8206361,28.64604513,48.01724138,66.25463077,10.92772894,5.800082525,62.69912791,19.08746473,44.91504397,1.077038572,0.899481193,1.066878951,1.01791105
10/06/2017,2.95264091,1.02,6.749445676,17.56478569,41.33047736,23.82743083,3.742304939,13.53517364,98.23427008,26.29652723,61.75862069,86.93084712,11.84424814,6.780689086,58.89709302,17.2777106,40.96639447,1.077038572,0.899481193,1.066878951,1.01791105
11/06/2017,2.963058307,1.01,7.365853659,17.91948486,41.69033048,26.02381412,4.201861131,16.76491541,120.2022714,28.55567906,58.62068966,96.82464806,11.77374666,6.831029503,63.37703488,18.50665054,42.83275754,1.077038572,0.899481193,1.066878951,1.01791105
12/06/2017,2.664079012,1.02,6.541019956,17.53932363,49.14198286,21.89727582,3.581961346,15.20747996,103.4844842,24.21810755,50.60344828,92.65300074,10.64572303,6.42644935,58.93343023,16.11769448,39.88128141,1.075984463,0.894293126,1.043789788,1.026332829
13/06/2017,2.721565014,1.01,6.793791574,19.64874164,48.65850673,24.35988739,3.707945598,16.38201247,130.7026997,26.07061205,55.13793103,90.24672759,12.76076734,7.598101919,61.29738372,16.87222894,41.79538317,1.080838681,0.899481193,1.031847024,1.028895875
14/06/2017,2.51056264,1.03,6.700665188,21.55318521,43.94736842,22.29661824,3.31424481,14.5333927,111.497969,22.99816557,43,81.64089899,12.267257,7.994429544,58.57587209,16.05320435,43.72597362,1.079762427,0.88002594,1.03264331,1.031092794
15/06/2017,2.468702734,1.02,6.700665188,21.33916634,44.2998776,20.56613443,3.294201861,14.54585931,109.9781702,23.85664326,40.39655172,83.25784144,12.54926291,7.991334846,56.64040698,15.09028617,40.71388191,1.077344176,0.880674449,0.997611383,1.035486631
16/06/2017,2.522773031,1.02,7.915742794,20.69543846,45.31578947,20.69924857,3.44380816,14.80409617,111.7742961,23.31444682,45.65517241,78.4912324,19.52890913,7.993191665,55.98226744,15.12938331,41.15389447,1.077649779,0.886511025,0.99283439,1.032923508
17/06/2017,2.660322739,0.988584,10.5654102,19.30220212,46.43941248,20.49957736,3.61202577,15.86197685,107.2148996,23.4048129,53.56896552,84.15016053,26.50855535,7.940169177,59.42383721,15.82063684,42.14054648,1.077649779,0.886511025,0.99283439,1.032923508
18/06/2017,2.552552763,1,10.20842572,21.12396775,45.46634027,20.83236271,3.550465283,17.23330365,102.5173395,22.5463352,45.27586207,80.47468511,37.08377691,7.774293377,57.56773256,15.45022168,44.69221106,1.077649779,0.886511025,0.99283439,1.032923508
19/06/2017,2.593931866,0.986406,11.15742794,27.50039324,45.29498164,21.03203392,3.513958482,17.92163847,106.3859184,23.26926379,45.4137931,80.48925661,82.62773105,8.085207345,56.96686047,16.22410318,46.49309045,1.086645142,0.879377432,0.985668779,1.033289674
20/06/2017,2.726342993,0.975272,10.47006652,25.77310263,43.94124847,21.83071875,3.441660702,16.73285841,97.12896184,22.9077995,48.68965517,82.62435169,56.4011816,8.277284919,57.94854651,15.86698912,50.94645101,1.079368243,0.869649805,0.982484037,1.031092794
21/06/2017,2.693598309,0.981361,10.59645233,26.5584939,41.23255814,20.76580564,3.335003579,15.92252894,96.43814419,22.09450484,43.72413793,78.87898246,71.55899916,7.803177223,55.61395349,15.36638452,46.53988693,1.07873932,0.85538262,0.981687831,1.027797377
22/06/2017,2.709935592,0.972902,10.57871397,25.7597326,41.17135863,20.89891978,3.384395132,15.76669635,98.37243361,22.23005395,44.18965517,76.05408743,48.92802504,7.810191871,53.14505814,15.60620717,46.77261307,1.078247698,0.856679637,1.001592251,1.028758085
23/06/2017,2.749501668,1.01,10.49667406,27.11708612,41.82864137,22.3631753,3.680028633,16.85307213,115.3665478,23.54036201,48.39655172,81.69498642,48.22301027,7.960387869,57.41918605,16.68561064,50.24780151,1.07993073,0.861867704,1.008757942,1.033192376
24/06/2017,2.61308385,1.02,9.864745011,25.86974046,39.62056304,21.69760461,3.438081603,16.26179875,106.2477548,21.95895573,46.84482759,77.62089405,44.41593051,7.480297091,54.11627907,15.40104796,48.85521357,1.07993073,0.861867704,1.008757942,1.033192376
25/06/2017,2.593741548,1.01,9.738359202,25.22552104,37.11750306,20.23334909,3.284896206,15.39447907,97.81977949,20.87456285,43.36206897,73.98962707,41.94837882,6.809160305,51.50639535,13.45143087,46.86290829,1.07993073,0.861867704,1.008757942,1.033192376
26/06/2017,2.482595935,1.01,9.119733925,23.69121117,33.37698898,18.63597942,3.113099499,14.5048976,87.87200531,17.30510297,40.87931034,64.92269696,38.98731678,6.285331133,47.1994186,12.17976622,43.54396985,1.080271765,0.866407263,1.030841682,1.039843871
27/06/2017,2.556719722,1.01,8.988913525,21.51985843,35.87392901,18.236637,3.118826056,15.67408727,92.29323828,19.38352265,38.98275862,60.58755248,48.1525088,6.780482773,47.51569767,11.7343813,43.38976131,1.071551003,0.875486381,1.020477509,1.030975173
28/06/2017,2.579097092,1.01,9.501108647,22.92007471,40.13831089,19.43466425,3.387258411,16.39626002,96.29998066,19.15760747,39.65517241,68.58360089,59.08023773,7.068495977,49.62034884,12.89721886,44.04130025,1.080989268,0.883268482,1.000546248,1.033192376
29/06/2017,2.543567758,1.02,9.106430155,21.57845065,37.07221542,18.0369658,3.2226199,15.77649154,91.0497665,17.66656726,38.89655172,63.3232897,68.87994303,6.692387044,47.58255814,11.70455462,41.68043342,1.071692732,0.88845655,0.993371051,1.022106591
30/06/2017,2.484989933,1.01,8.946784922,22.43413291,36.09791922,16.83893855,3.13027917,16.18610864,87.04302412,16.13034402,32,61.33292171,61.54778943,6.336290489,46.3755814,10.87787183,41.28925879,1.073335902,0.90920882,0.967859162,1.021367472
1/07/2017,2.4386225,1.02,8.645232816,18.99164373,33.61077111,15.30812595,2.931997137,14.75601069,76.68075935,16.7177235,43.79310345,56.28327982,56.04867422,5.990715907,42.36104651,9.861346231,40.00376884,1.073335902,0.90920882,0.967859162,1.021367472
2/07/2017,2.510662807,1.02,9.2172949,19.11000786,35.249694,17.10516683,3.062992126,15.44879786,81.24015585,16.35625921,37.89655172,52.92442578,57.10619637,6.228182381,46.31133721,10.3611447,40.74261935,1.073335902,0.90920882,0.967859162,1.021367472
3/07/2017,2.568349143,1,10.29490022,18.96657491,34.62668299,16.43959613,3.123120974,16.09884239,82.20730056,17.2147369,37.25862069,61.28327982,57.9522141,6.015267176,51.35261628,10.58686014,40.82270729,1.07581616,0.916990921,0.96945357,1.035409618
4/07/2017,2.605992007,0.998828,12.26829268,19.00953598,33.45165239,16.83893855,3.254831782,16.30097952,87.31935118,19.51907176,36.53448276,58.65843418,54.85014911,5.822364349,54.75290698,10.37887948,39.99827261,1.07581616,0.916990921,0.96945357,1.035409618
5/07/2017,2.606342592,0.99646,11.79379157,18.12534408,32.89718482,16.5061532,3.272727273,18.65360641,82.75995468,20.60346464,33.32758621,56.8174858,56.61268604,5.838869404,50.74476744,10.25433293,40.28313442,1.077379608,0.899481193,0.948725144,1.020628545
6/07/2017,2.612923582,1,11.33702882,16.34948879,33.11505508,16.77238148,3.587687903,18.98219056,85.93771588,19.60943783,35.25862069,53.62632749,55.27315797,5.937899732,49.21715116,10.24506247,39.98759422,1.067285845,0.901426719,0.961481129,1.001043775
7/07/2017,2.522873198,1.01,10.32815965,13.12976799,30.10893513,15.17501181,3.16750179,17.49421193,67.97645693,17.03400475,29.01724138,46.5650778,47.72949993,5.131627811,45.6119186,8.22853688,37.60678392,1.074119841,0.889753567,0.947130656,1.007325672
8/07/2017,2.575641321,0.999725,11.56097561,15.16476602,30.80783354,14.7756694,3.299928418,18.6286732,68.39094753,17.75693334,28.12068966,47.38602124,52.52360037,5.134309882,46.07703488,8.704957678,37.08134422,1.074119841,0.889753567,0.947130656,1.007325672
